"","steps","date","interval","hour","minute"
"12211",148,"2012-11-12",930,9,30
"12212",8,"2012-11-12",935,9,35
"12213",0,"2012-11-12",940,9,40
"12214",0,"2012-11-12",945,9,45
"12215",0,"2012-11-12",950,9,50
"12216",0,"2012-11-12",955,9,55
"12217",0,"2012-11-12",1000,10,0
"12218",0,"2012-11-12",1005,10,5
"12219",0,"2012-11-12",1010,10,10
"12220",0,"2012-11-12",1015,10,15
"12221",0,"2012-11-12",1020,10,20
"12222",0,"2012-11-12",1025,10,25
"12223",5,"2012-11-12",1030,10,30
"12224",29,"2012-11-12",1035,10,35
"12225",37,"2012-11-12",1040,10,40
"12226",55,"2012-11-12",1045,10,45
"12227",85,"2012-11-12",1050,10,50
"12228",29,"2012-11-12",1055,10,55
"12229",27,"2012-11-12",1100,11,0
"12230",25,"2012-11-12",1105,11,5
"12231",28,"2012-11-12",1110,11,10
"12232",0,"2012-11-12",1115,11,15
"12233",0,"2012-11-12",1120,11,20
"12234",0,"2012-11-12",1125,11,25
"12235",27,"2012-11-12",1130,11,30
"12236",35,"2012-11-12",1135,11,35
"12237",62,"2012-11-12",1140,11,40
"12238",14,"2012-11-12",1145,11,45
"12239",0,"2012-11-12",1150,11,50
"12240",0,"2012-11-12",1155,11,55
"12241",0,"2012-11-12",1200,12,0
"12242",0,"2012-11-12",1205,12,5
"12243",0,"2012-11-12",1210,12,10
"12244",0,"2012-11-12",1215,12,15
"12245",61,"2012-11-12",1220,12,20
"12246",0,"2012-11-12",1225,12,25
"12247",0,"2012-11-12",1230,12,30
"12248",42,"2012-11-12",1235,12,35
"12249",20,"2012-11-12",1240,12,40
"12250",23,"2012-11-12",1245,12,45
"12251",0,"2012-11-12",1250,12,50
"12252",0,"2012-11-12",1255,12,55
"12253",0,"2012-11-12",1300,13,0
"12254",0,"2012-11-12",1305,13,5
"12255",0,"2012-11-12",1310,13,10
"12256",0,"2012-11-12",1315,13,15
"12257",0,"2012-11-12",1320,13,20
"12258",0,"2012-11-12",1325,13,25
"12259",0,"2012-11-12",1330,13,30
"12260",0,"2012-11-12",1335,13,35
"12261",0,"2012-11-12",1340,13,40
"12262",0,"2012-11-12",1345,13,45
"12263",0,"2012-11-12",1350,13,50
"12264",0,"2012-11-12",1355,13,55
"12265",0,"2012-11-12",1400,14,0
"12266",0,"2012-11-12",1405,14,5
"12267",0,"2012-11-12",1410,14,10
"12268",0,"2012-11-12",1415,14,15
"12269",0,"2012-11-12",1420,14,20
"12270",0,"2012-11-12",1425,14,25
"12271",0,"2012-11-12",1430,14,30
"12272",0,"2012-11-12",1435,14,35
"12273",0,"2012-11-12",1440,14,40
"12274",0,"2012-11-12",1445,14,45
"12275",0,"2012-11-12",1450,14,50
"12276",0,"2012-11-12",1455,14,55
"12277",0,"2012-11-12",1500,15,0
"12278",0,"2012-11-12",1505,15,5
"12279",0,"2012-11-12",1510,15,10
"12280",0,"2012-11-12",1515,15,15
"12281",0,"2012-11-12",1520,15,20
"12282",0,"2012-11-12",1525,15,25
"12283",0,"2012-11-12",1530,15,30
"12284",0,"2012-11-12",1535,15,35
"12285",0,"2012-11-12",1540,15,40
"12286",0,"2012-11-12",1545,15,45
"12287",0,"2012-11-12",1550,15,50
"12288",0,"2012-11-12",1555,15,55
"12289",0,"2012-11-12",1600,16,0
"12290",0,"2012-11-12",1605,16,5
"12291",0,"2012-11-12",1610,16,10
"12292",0,"2012-11-12",1615,16,15
"12293",0,"2012-11-12",1620,16,20
"12294",0,"2012-11-12",1625,16,25
"12295",0,"2012-11-12",1630,16,30
"12296",0,"2012-11-12",1635,16,35
"12297",0,"2012-11-12",1640,16,40
"12298",0,"2012-11-12",1645,16,45
"12299",0,"2012-11-12",1650,16,50
"12300",0,"2012-11-12",1655,16,55
"12301",0,"2012-11-12",1700,17,0
"12302",0,"2012-11-12",1705,17,5
"12303",0,"2012-11-12",1710,17,10
"12304",0,"2012-11-12",1715,17,15
"12305",17,"2012-11-12",1720,17,20
"12306",39,"2012-11-12",1725,17,25
"12307",0,"2012-11-12",1730,17,30
"12308",7,"2012-11-12",1735,17,35
"12309",41,"2012-11-12",1740,17,40
"12310",7,"2012-11-12",1745,17,45
"12311",0,"2012-11-12",1750,17,50
"12312",0,"2012-11-12",1755,17,55
"12313",28,"2012-11-12",1800,18,0
"12314",35,"2012-11-12",1805,18,5
"12315",109,"2012-11-12",1810,18,10
"12316",172,"2012-11-12",1815,18,15
"12317",92,"2012-11-12",1820,18,20
"12318",136,"2012-11-12",1825,18,25
"12319",231,"2012-11-12",1830,18,30
"12320",459,"2012-11-12",1835,18,35
"12321",481,"2012-11-12",1840,18,40
"12322",504,"2012-11-12",1845,18,45
"12323",473,"2012-11-12",1850,18,50
"12324",490,"2012-11-12",1855,18,55
"12325",112,"2012-11-12",1900,19,0
"12326",30,"2012-11-12",1905,19,5
"12327",62,"2012-11-12",1910,19,10
"12328",2,"2012-11-12",1915,19,15
"12329",0,"2012-11-12",1920,19,20
"12330",15,"2012-11-12",1925,19,25
"12331",49,"2012-11-12",1930,19,30
"12332",0,"2012-11-12",1935,19,35
"12333",33,"2012-11-12",1940,19,40
"12334",32,"2012-11-12",1945,19,45
"12335",70,"2012-11-12",1950,19,50
"12336",0,"2012-11-12",1955,19,55
"12337",0,"2012-11-12",2000,20,0
"12338",0,"2012-11-12",2005,20,5
"12339",0,"2012-11-12",2010,20,10
"12340",0,"2012-11-12",2015,20,15
"12341",0,"2012-11-12",2020,20,20
"12342",0,"2012-11-12",2025,20,25
"12343",0,"2012-11-12",2030,20,30
"12344",0,"2012-11-12",2035,20,35
"12345",0,"2012-11-12",2040,20,40
"12346",0,"2012-11-12",2045,20,45
"12347",0,"2012-11-12",2050,20,50
"12348",0,"2012-11-12",2055,20,55
"12349",0,"2012-11-12",2100,21,0
"12350",0,"2012-11-12",2105,21,5
"12351",0,"2012-11-12",2110,21,10
"12352",0,"2012-11-12",2115,21,15
"12353",17,"2012-11-12",2120,21,20
"12354",43,"2012-11-12",2125,21,25
"12355",0,"2012-11-12",2130,21,30
"12356",0,"2012-11-12",2135,21,35
"12357",22,"2012-11-12",2140,21,40
"12358",0,"2012-11-12",2145,21,45
"12359",21,"2012-11-12",2150,21,50
"12360",11,"2012-11-12",2155,21,55
"12361",0,"2012-11-12",2200,22,0
"12362",0,"2012-11-12",2205,22,5
"12363",0,"2012-11-12",2210,22,10
"12364",0,"2012-11-12",2215,22,15
"12365",0,"2012-11-12",2220,22,20
"12366",0,"2012-11-12",2225,22,25
"12367",0,"2012-11-12",2230,22,30
"12368",0,"2012-11-12",2235,22,35
"12369",0,"2012-11-12",2240,22,40
"12370",0,"2012-11-12",2245,22,45
"12371",0,"2012-11-12",2250,22,50
"12372",0,"2012-11-12",2255,22,55
"12373",0,"2012-11-12",2300,23,0
"12374",0,"2012-11-12",2305,23,5
"12375",0,"2012-11-12",2310,23,10
"12376",0,"2012-11-12",2315,23,15
"12377",0,"2012-11-12",2320,23,20
"12378",0,"2012-11-12",2325,23,25
"12379",0,"2012-11-12",2330,23,30
"12380",0,"2012-11-12",2335,23,35
"12381",0,"2012-11-12",2340,23,40
"12382",0,"2012-11-12",2345,23,45
"12383",0,"2012-11-12",2350,23,50
"12384",0,"2012-11-12",2355,23,55
"12385",0,"2012-11-13",0,0,0
"12386",0,"2012-11-13",5,0,5
"12387",0,"2012-11-13",10,0,10
"12388",0,"2012-11-13",15,0,15
"12389",0,"2012-11-13",20,0,20
"12390",0,"2012-11-13",25,0,25
"12391",0,"2012-11-13",30,0,30
"12392",0,"2012-11-13",35,0,35
"12393",0,"2012-11-13",40,0,40
"12394",0,"2012-11-13",45,0,45
"12395",0,"2012-11-13",50,0,50
"12396",0,"2012-11-13",55,0,55
"12397",0,"2012-11-13",100,1,0
"12398",0,"2012-11-13",105,1,5
"12399",0,"2012-11-13",110,1,10
"12400",0,"2012-11-13",115,1,15
"12401",0,"2012-11-13",120,1,20
"12402",0,"2012-11-13",125,1,25
"12403",0,"2012-11-13",130,1,30
"12404",0,"2012-11-13",135,1,35
"12405",0,"2012-11-13",140,1,40
"12406",0,"2012-11-13",145,1,45
"12407",0,"2012-11-13",150,1,50
"12408",0,"2012-11-13",155,1,55
"12409",0,"2012-11-13",200,2,0
"12410",0,"2012-11-13",205,2,5
"12411",0,"2012-11-13",210,2,10
"12412",0,"2012-11-13",215,2,15
"12413",0,"2012-11-13",220,2,20
"12414",0,"2012-11-13",225,2,25
"12415",0,"2012-11-13",230,2,30
"12416",0,"2012-11-13",235,2,35
"12417",0,"2012-11-13",240,2,40
"12418",0,"2012-11-13",245,2,45
"12419",0,"2012-11-13",250,2,50
"12420",0,"2012-11-13",255,2,55
"12421",0,"2012-11-13",300,3,0
"12422",0,"2012-11-13",305,3,5
"12423",0,"2012-11-13",310,3,10
"12424",0,"2012-11-13",315,3,15
"12425",0,"2012-11-13",320,3,20
"12426",0,"2012-11-13",325,3,25
"12427",0,"2012-11-13",330,3,30
"12428",0,"2012-11-13",335,3,35
"12429",0,"2012-11-13",340,3,40
"12430",0,"2012-11-13",345,3,45
"12431",0,"2012-11-13",350,3,50
"12432",0,"2012-11-13",355,3,55
"12433",0,"2012-11-13",400,4,0
"12434",0,"2012-11-13",405,4,5
"12435",0,"2012-11-13",410,4,10
"12436",0,"2012-11-13",415,4,15
"12437",0,"2012-11-13",420,4,20
"12438",0,"2012-11-13",425,4,25
"12439",0,"2012-11-13",430,4,30
"12440",0,"2012-11-13",435,4,35
"12441",0,"2012-11-13",440,4,40
"12442",0,"2012-11-13",445,4,45
"12443",0,"2012-11-13",450,4,50
"12444",0,"2012-11-13",455,4,55
"12445",0,"2012-11-13",500,5,0
"12446",0,"2012-11-13",505,5,5
"12447",0,"2012-11-13",510,5,10
"12448",0,"2012-11-13",515,5,15
"12449",0,"2012-11-13",520,5,20
"12450",0,"2012-11-13",525,5,25
"12451",0,"2012-11-13",530,5,30
"12452",0,"2012-11-13",535,5,35
"12453",0,"2012-11-13",540,5,40
"12454",0,"2012-11-13",545,5,45
"12455",0,"2012-11-13",550,5,50
"12456",0,"2012-11-13",555,5,55
"12457",0,"2012-11-13",600,6,0
"12458",0,"2012-11-13",605,6,5
"12459",0,"2012-11-13",610,6,10
"12460",0,"2012-11-13",615,6,15
"12461",0,"2012-11-13",620,6,20
"12462",0,"2012-11-13",625,6,25
"12463",36,"2012-11-13",630,6,30
"12464",33,"2012-11-13",635,6,35
"12465",0,"2012-11-13",640,6,40
"12466",27,"2012-11-13",645,6,45
"12467",106,"2012-11-13",650,6,50
"12468",92,"2012-11-13",655,6,55
"12469",33,"2012-11-13",700,7,0
"12470",37,"2012-11-13",705,7,5
"12471",66,"2012-11-13",710,7,10
"12472",79,"2012-11-13",715,7,15
"12473",164,"2012-11-13",720,7,20
"12474",124,"2012-11-13",725,7,25
"12475",0,"2012-11-13",730,7,30
"12476",0,"2012-11-13",735,7,35
"12477",0,"2012-11-13",740,7,40
"12478",13,"2012-11-13",745,7,45
"12479",0,"2012-11-13",750,7,50
"12480",30,"2012-11-13",755,7,55
"12481",41,"2012-11-13",800,8,0
"12482",0,"2012-11-13",805,8,5
"12483",21,"2012-11-13",810,8,10
"12484",0,"2012-11-13",815,8,15
"12485",56,"2012-11-13",820,8,20
"12486",152,"2012-11-13",825,8,25
"12487",74,"2012-11-13",830,8,30
"12488",16,"2012-11-13",835,8,35
"12489",0,"2012-11-13",840,8,40
"12490",0,"2012-11-13",845,8,45
"12491",0,"2012-11-13",850,8,50
"12492",0,"2012-11-13",855,8,55
"12493",0,"2012-11-13",900,9,0
"12494",16,"2012-11-13",905,9,5
"12495",27,"2012-11-13",910,9,10
"12496",0,"2012-11-13",915,9,15
"12497",7,"2012-11-13",920,9,20
"12498",205,"2012-11-13",925,9,25
"12499",399,"2012-11-13",930,9,30
"12500",40,"2012-11-13",935,9,35
"12501",124,"2012-11-13",940,9,40
"12502",151,"2012-11-13",945,9,45
"12503",202,"2012-11-13",950,9,50
"12504",0,"2012-11-13",955,9,55
"12505",0,"2012-11-13",1000,10,0
"12506",0,"2012-11-13",1005,10,5
"12507",0,"2012-11-13",1010,10,10
"12508",184,"2012-11-13",1015,10,15
"12509",197,"2012-11-13",1020,10,20
"12510",153,"2012-11-13",1025,10,25
"12511",8,"2012-11-13",1030,10,30
"12512",0,"2012-11-13",1035,10,35
"12513",0,"2012-11-13",1040,10,40
"12514",0,"2012-11-13",1045,10,45
"12515",0,"2012-11-13",1050,10,50
"12516",35,"2012-11-13",1055,10,55
"12517",0,"2012-11-13",1100,11,0
"12518",0,"2012-11-13",1105,11,5
"12519",0,"2012-11-13",1110,11,10
"12520",0,"2012-11-13",1115,11,15
"12521",0,"2012-11-13",1120,11,20
"12522",0,"2012-11-13",1125,11,25
"12523",0,"2012-11-13",1130,11,30
"12524",0,"2012-11-13",1135,11,35
"12525",0,"2012-11-13",1140,11,40
"12526",0,"2012-11-13",1145,11,45
"12527",0,"2012-11-13",1150,11,50
"12528",0,"2012-11-13",1155,11,55
"12529",60,"2012-11-13",1200,12,0
"12530",0,"2012-11-13",1205,12,5
"12531",16,"2012-11-13",1210,12,10
"12532",444,"2012-11-13",1215,12,15
"12533",131,"2012-11-13",1220,12,20
"12534",316,"2012-11-13",1225,12,25
"12535",284,"2012-11-13",1230,12,30
"12536",0,"2012-11-13",1235,12,35
"12537",0,"2012-11-13",1240,12,40
"12538",0,"2012-11-13",1245,12,45
"12539",158,"2012-11-13",1250,12,50
"12540",47,"2012-11-13",1255,12,55
"12541",0,"2012-11-13",1300,13,0
"12542",7,"2012-11-13",1305,13,5
"12543",0,"2012-11-13",1310,13,10
"12544",0,"2012-11-13",1315,13,15
"12545",0,"2012-11-13",1320,13,20
"12546",0,"2012-11-13",1325,13,25
"12547",0,"2012-11-13",1330,13,30
"12548",0,"2012-11-13",1335,13,35
"12549",0,"2012-11-13",1340,13,40
"12550",0,"2012-11-13",1345,13,45
"12551",0,"2012-11-13",1350,13,50
"12552",12,"2012-11-13",1355,13,55
"12553",0,"2012-11-13",1400,14,0
"12554",15,"2012-11-13",1405,14,5
"12555",0,"2012-11-13",1410,14,10
"12556",44,"2012-11-13",1415,14,15
"12557",0,"2012-11-13",1420,14,20
"12558",0,"2012-11-13",1425,14,25
"12559",0,"2012-11-13",1430,14,30
"12560",0,"2012-11-13",1435,14,35
"12561",0,"2012-11-13",1440,14,40
"12562",0,"2012-11-13",1445,14,45
"12563",16,"2012-11-13",1450,14,50
"12564",115,"2012-11-13",1455,14,55
"12565",0,"2012-11-13",1500,15,0
"12566",0,"2012-11-13",1505,15,5
"12567",0,"2012-11-13",1510,15,10
"12568",75,"2012-11-13",1515,15,15
"12569",0,"2012-11-13",1520,15,20
"12570",49,"2012-11-13",1525,15,25
"12571",0,"2012-11-13",1530,15,30
"12572",31,"2012-11-13",1535,15,35
"12573",0,"2012-11-13",1540,15,40
"12574",0,"2012-11-13",1545,15,45
"12575",0,"2012-11-13",1550,15,50
"12576",0,"2012-11-13",1555,15,55
"12577",203,"2012-11-13",1600,16,0
"12578",347,"2012-11-13",1605,16,5
"12579",0,"2012-11-13",1610,16,10
"12580",8,"2012-11-13",1615,16,15
"12581",20,"2012-11-13",1620,16,20
"12582",0,"2012-11-13",1625,16,25
"12583",15,"2012-11-13",1630,16,30
"12584",0,"2012-11-13",1635,16,35
"12585",0,"2012-11-13",1640,16,40
"12586",0,"2012-11-13",1645,16,45
"12587",68,"2012-11-13",1650,16,50
"12588",0,"2012-11-13",1655,16,55
"12589",52,"2012-11-13",1700,17,0
"12590",0,"2012-11-13",1705,17,5
"12591",94,"2012-11-13",1710,17,10
"12592",84,"2012-11-13",1715,17,15
"12593",98,"2012-11-13",1720,17,20
"12594",73,"2012-11-13",1725,17,25
"12595",334,"2012-11-13",1730,17,30
"12596",189,"2012-11-13",1735,17,35
"12597",201,"2012-11-13",1740,17,40
"12598",0,"2012-11-13",1745,17,45
"12599",0,"2012-11-13",1750,17,50
"12600",0,"2012-11-13",1755,17,55
"12601",0,"2012-11-13",1800,18,0
"12602",0,"2012-11-13",1805,18,5
"12603",21,"2012-11-13",1810,18,10
"12604",70,"2012-11-13",1815,18,15
"12605",71,"2012-11-13",1820,18,20
"12606",2,"2012-11-13",1825,18,25
"12607",0,"2012-11-13",1830,18,30
"12608",45,"2012-11-13",1835,18,35
"12609",70,"2012-11-13",1840,18,40
"12610",57,"2012-11-13",1845,18,45
"12611",68,"2012-11-13",1850,18,50
"12612",45,"2012-11-13",1855,18,55
"12613",0,"2012-11-13",1900,19,0
"12614",0,"2012-11-13",1905,19,5
"12615",38,"2012-11-13",1910,19,10
"12616",8,"2012-11-13",1915,19,15
"12617",74,"2012-11-13",1920,19,20
"12618",0,"2012-11-13",1925,19,25
"12619",36,"2012-11-13",1930,19,30
"12620",0,"2012-11-13",1935,19,35
"12621",0,"2012-11-13",1940,19,40
"12622",0,"2012-11-13",1945,19,45
"12623",46,"2012-11-13",1950,19,50
"12624",0,"2012-11-13",1955,19,55
"12625",0,"2012-11-13",2000,20,0
"12626",0,"2012-11-13",2005,20,5
"12627",0,"2012-11-13",2010,20,10
"12628",0,"2012-11-13",2015,20,15
"12629",0,"2012-11-13",2020,20,20
"12630",0,"2012-11-13",2025,20,25
"12631",0,"2012-11-13",2030,20,30
"12632",0,"2012-11-13",2035,20,35
"12633",0,"2012-11-13",2040,20,40
"12634",0,"2012-11-13",2045,20,45
"12635",9,"2012-11-13",2050,20,50
"12636",0,"2012-11-13",2055,20,55
"12637",0,"2012-11-13",2100,21,0
"12638",0,"2012-11-13",2105,21,5
"12639",0,"2012-11-13",2110,21,10
"12640",0,"2012-11-13",2115,21,15
"12641",67,"2012-11-13",2120,21,20
"12642",0,"2012-11-13",2125,21,25
"12643",0,"2012-11-13",2130,21,30
"12644",0,"2012-11-13",2135,21,35
"12645",0,"2012-11-13",2140,21,40
"12646",0,"2012-11-13",2145,21,45
"12647",0,"2012-11-13",2150,21,50
"12648",0,"2012-11-13",2155,21,55
"12649",0,"2012-11-13",2200,22,0
"12650",0,"2012-11-13",2205,22,5
"12651",0,"2012-11-13",2210,22,10
"12652",0,"2012-11-13",2215,22,15
"12653",0,"2012-11-13",2220,22,20
"12654",0,"2012-11-13",2225,22,25
"12655",55,"2012-11-13",2230,22,30
"12656",0,"2012-11-13",2235,22,35
"12657",0,"2012-11-13",2240,22,40
"12658",0,"2012-11-13",2245,22,45
"12659",0,"2012-11-13",2250,22,50
"12660",0,"2012-11-13",2255,22,55
"12661",0,"2012-11-13",2300,23,0
"12662",0,"2012-11-13",2305,23,5
"12663",0,"2012-11-13",2310,23,10
"12664",0,"2012-11-13",2315,23,15
"12665",0,"2012-11-13",2320,23,20
"12666",0,"2012-11-13",2325,23,25
"12667",0,"2012-11-13",2330,23,30
"12668",0,"2012-11-13",2335,23,35
"12669",0,"2012-11-13",2340,23,40
"12670",0,"2012-11-13",2345,23,45
"12671",0,"2012-11-13",2350,23,50
"12672",0,"2012-11-13",2355,23,55
"12673",1.71698113207547,"2012-11-14",0,0,0
"12674",0.339622641509434,"2012-11-14",5,0,5
"12675",0.132075471698113,"2012-11-14",10,0,10
"12676",0.150943396226415,"2012-11-14",15,0,15
"12677",0.0754716981132075,"2012-11-14",20,0,20
"12678",2.09433962264151,"2012-11-14",25,0,25
"12679",0.528301886792453,"2012-11-14",30,0,30
"12680",0.867924528301887,"2012-11-14",35,0,35
"12681",0,"2012-11-14",40,0,40
"12682",1.47169811320755,"2012-11-14",45,0,45
"12683",0.30188679245283,"2012-11-14",50,0,50
"12684",0.132075471698113,"2012-11-14",55,0,55
"12685",0.320754716981132,"2012-11-14",100,1,0
"12686",0.679245283018868,"2012-11-14",105,1,5
"12687",0.150943396226415,"2012-11-14",110,1,10
"12688",0.339622641509434,"2012-11-14",115,1,15
"12689",0,"2012-11-14",120,1,20
"12690",1.11320754716981,"2012-11-14",125,1,25
"12691",1.83018867924528,"2012-11-14",130,1,30
"12692",0.169811320754717,"2012-11-14",135,1,35
"12693",0.169811320754717,"2012-11-14",140,1,40
"12694",0.377358490566038,"2012-11-14",145,1,45
"12695",0.264150943396226,"2012-11-14",150,1,50
"12696",0,"2012-11-14",155,1,55
"12697",0,"2012-11-14",200,2,0
"12698",0,"2012-11-14",205,2,5
"12699",1.13207547169811,"2012-11-14",210,2,10
"12700",0,"2012-11-14",215,2,15
"12701",0,"2012-11-14",220,2,20
"12702",0.132075471698113,"2012-11-14",225,2,25
"12703",0,"2012-11-14",230,2,30
"12704",0.226415094339623,"2012-11-14",235,2,35
"12705",0,"2012-11-14",240,2,40
"12706",0,"2012-11-14",245,2,45
"12707",1.54716981132075,"2012-11-14",250,2,50
"12708",0.943396226415094,"2012-11-14",255,2,55
"12709",0,"2012-11-14",300,3,0
"12710",0,"2012-11-14",305,3,5
"12711",0,"2012-11-14",310,3,10
"12712",0,"2012-11-14",315,3,15
"12713",0.207547169811321,"2012-11-14",320,3,20
"12714",0.622641509433962,"2012-11-14",325,3,25
"12715",1.62264150943396,"2012-11-14",330,3,30
"12716",0.584905660377358,"2012-11-14",335,3,35
"12717",0.490566037735849,"2012-11-14",340,3,40
"12718",0.0754716981132075,"2012-11-14",345,3,45
"12719",0,"2012-11-14",350,3,50
"12720",0,"2012-11-14",355,3,55
"12721",1.18867924528302,"2012-11-14",400,4,0
"12722",0.943396226415094,"2012-11-14",405,4,5
"12723",2.56603773584906,"2012-11-14",410,4,10
"12724",0,"2012-11-14",415,4,15
"12725",0.339622641509434,"2012-11-14",420,4,20
"12726",0.358490566037736,"2012-11-14",425,4,25
"12727",4.11320754716981,"2012-11-14",430,4,30
"12728",0.660377358490566,"2012-11-14",435,4,35
"12729",3.49056603773585,"2012-11-14",440,4,40
"12730",0.830188679245283,"2012-11-14",445,4,45
"12731",3.11320754716981,"2012-11-14",450,4,50
"12732",1.11320754716981,"2012-11-14",455,4,55
"12733",0,"2012-11-14",500,5,0
"12734",1.56603773584906,"2012-11-14",505,5,5
"12735",3,"2012-11-14",510,5,10
"12736",2.24528301886792,"2012-11-14",515,5,15
"12737",3.32075471698113,"2012-11-14",520,5,20
"12738",2.9622641509434,"2012-11-14",525,5,25
"12739",2.09433962264151,"2012-11-14",530,5,30
"12740",6.05660377358491,"2012-11-14",535,5,35
"12741",16.0188679245283,"2012-11-14",540,5,40
"12742",18.3396226415094,"2012-11-14",545,5,45
"12743",39.4528301886792,"2012-11-14",550,5,50
"12744",44.4905660377358,"2012-11-14",555,5,55
"12745",31.4905660377358,"2012-11-14",600,6,0
"12746",49.2641509433962,"2012-11-14",605,6,5
"12747",53.7735849056604,"2012-11-14",610,6,10
"12748",63.4528301886792,"2012-11-14",615,6,15
"12749",49.9622641509434,"2012-11-14",620,6,20
"12750",47.0754716981132,"2012-11-14",625,6,25
"12751",52.1509433962264,"2012-11-14",630,6,30
"12752",39.3396226415094,"2012-11-14",635,6,35
"12753",44.0188679245283,"2012-11-14",640,6,40
"12754",44.1698113207547,"2012-11-14",645,6,45
"12755",37.3584905660377,"2012-11-14",650,6,50
"12756",49.0377358490566,"2012-11-14",655,6,55
"12757",43.811320754717,"2012-11-14",700,7,0
"12758",44.377358490566,"2012-11-14",705,7,5
"12759",50.5094339622642,"2012-11-14",710,7,10
"12760",54.5094339622642,"2012-11-14",715,7,15
"12761",49.9245283018868,"2012-11-14",720,7,20
"12762",50.9811320754717,"2012-11-14",725,7,25
"12763",55.6792452830189,"2012-11-14",730,7,30
"12764",44.3207547169811,"2012-11-14",735,7,35
"12765",52.2641509433962,"2012-11-14",740,7,40
"12766",69.5471698113208,"2012-11-14",745,7,45
"12767",57.8490566037736,"2012-11-14",750,7,50
"12768",56.1509433962264,"2012-11-14",755,7,55
"12769",73.377358490566,"2012-11-14",800,8,0
"12770",68.2075471698113,"2012-11-14",805,8,5
"12771",129.433962264151,"2012-11-14",810,8,10
"12772",157.528301886792,"2012-11-14",815,8,15
"12773",171.150943396226,"2012-11-14",820,8,20
"12774",155.396226415094,"2012-11-14",825,8,25
"12775",177.301886792453,"2012-11-14",830,8,30
"12776",206.169811320755,"2012-11-14",835,8,35
"12777",195.924528301887,"2012-11-14",840,8,40
"12778",179.566037735849,"2012-11-14",845,8,45
"12779",183.396226415094,"2012-11-14",850,8,50
"12780",167.018867924528,"2012-11-14",855,8,55
"12781",143.452830188679,"2012-11-14",900,9,0
"12782",124.037735849057,"2012-11-14",905,9,5
"12783",109.11320754717,"2012-11-14",910,9,10
"12784",108.11320754717,"2012-11-14",915,9,15
"12785",103.716981132075,"2012-11-14",920,9,20
"12786",95.9622641509434,"2012-11-14",925,9,25
"12787",66.2075471698113,"2012-11-14",930,9,30
"12788",45.2264150943396,"2012-11-14",935,9,35
"12789",24.7924528301887,"2012-11-14",940,9,40
"12790",38.7547169811321,"2012-11-14",945,9,45
"12791",34.9811320754717,"2012-11-14",950,9,50
"12792",21.0566037735849,"2012-11-14",955,9,55
"12793",40.5660377358491,"2012-11-14",1000,10,0
"12794",26.9811320754717,"2012-11-14",1005,10,5
"12795",42.4150943396226,"2012-11-14",1010,10,10
"12796",52.6603773584906,"2012-11-14",1015,10,15
"12797",38.9245283018868,"2012-11-14",1020,10,20
"12798",50.7924528301887,"2012-11-14",1025,10,25
"12799",44.2830188679245,"2012-11-14",1030,10,30
"12800",37.4150943396226,"2012-11-14",1035,10,35
"12801",34.6981132075472,"2012-11-14",1040,10,40
"12802",28.3396226415094,"2012-11-14",1045,10,45
"12803",25.0943396226415,"2012-11-14",1050,10,50
"12804",31.9433962264151,"2012-11-14",1055,10,55
"12805",31.3584905660377,"2012-11-14",1100,11,0
"12806",29.6792452830189,"2012-11-14",1105,11,5
"12807",21.3207547169811,"2012-11-14",1110,11,10
"12808",25.5471698113208,"2012-11-14",1115,11,15
"12809",28.377358490566,"2012-11-14",1120,11,20
"12810",26.4716981132075,"2012-11-14",1125,11,25
"12811",33.4339622641509,"2012-11-14",1130,11,30
"12812",49.9811320754717,"2012-11-14",1135,11,35
"12813",42.0377358490566,"2012-11-14",1140,11,40
"12814",44.6037735849057,"2012-11-14",1145,11,45
"12815",46.0377358490566,"2012-11-14",1150,11,50
"12816",59.188679245283,"2012-11-14",1155,11,55
"12817",63.8679245283019,"2012-11-14",1200,12,0
"12818",87.6981132075472,"2012-11-14",1205,12,5
"12819",94.8490566037736,"2012-11-14",1210,12,10
"12820",92.7735849056604,"2012-11-14",1215,12,15
"12821",63.3962264150943,"2012-11-14",1220,12,20
"12822",50.1698113207547,"2012-11-14",1225,12,25
"12823",54.4716981132075,"2012-11-14",1230,12,30
"12824",32.4150943396226,"2012-11-14",1235,12,35
"12825",26.5283018867925,"2012-11-14",1240,12,40
"12826",37.7358490566038,"2012-11-14",1245,12,45
"12827",45.0566037735849,"2012-11-14",1250,12,50
"12828",67.2830188679245,"2012-11-14",1255,12,55
"12829",42.3396226415094,"2012-11-14",1300,13,0
"12830",39.8867924528302,"2012-11-14",1305,13,5
"12831",43.2641509433962,"2012-11-14",1310,13,10
"12832",40.9811320754717,"2012-11-14",1315,13,15
"12833",46.2452830188679,"2012-11-14",1320,13,20
"12834",56.4339622641509,"2012-11-14",1325,13,25
"12835",42.7547169811321,"2012-11-14",1330,13,30
"12836",25.1320754716981,"2012-11-14",1335,13,35
"12837",39.9622641509434,"2012-11-14",1340,13,40
"12838",53.5471698113208,"2012-11-14",1345,13,45
"12839",47.3207547169811,"2012-11-14",1350,13,50
"12840",60.811320754717,"2012-11-14",1355,13,55
"12841",55.7547169811321,"2012-11-14",1400,14,0
"12842",51.9622641509434,"2012-11-14",1405,14,5
"12843",43.5849056603774,"2012-11-14",1410,14,10
"12844",48.6981132075472,"2012-11-14",1415,14,15
